Side,Shoulder_Angle,Elbow_Angle,Hip_Angle,Knee_Angle,Ankle_Angle,Shoulder_Ground_Angle,Elbow_Ground_Angle,Hip_Ground_Angle,Knee_Ground_Angle,Ankle_Ground_Angle,Label
left,90.7782433813626,171.38586636216286,174.49858524226826,174.68312613151522,85.91074172017652,90.0,90.0,90.0,90.0,90.0,No Exercise
left,82.71183795615153,176.43661927605018,173.32732264744845,177.7511208133129,89.86093575992997,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.08256927764403,172.7239106445168,178.88838468575153,173.70728533943213,90.93992420138017,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.84802567949136,174.7701338169938,174.40972074671438,179.8559931699627,87.99092337768977,90.0,90.0,90.0,90.0,90.0,No Exercise
left,92.20496436257466,177.8148356598064,175.19635891926242,177.92603563212995,86.37730816913249,90.0,90.0,90.0,90.0,90.0,No Exercise
left,90.01149157536473,179.0771391902886,170.06017254153636,175.16063854855472,85.54694378151143,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.9019221604496,171.0144969924145,178.96575827712735,171.83951440347178,86.65992274956518,90.0,90.0,90.0,90.0,90.0,No Exercise
left,88.57831110963289,172.4247028861784,175.5676583467626,173.8367846139302,86.73307227064835,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.33319617715507,178.34092630397674,171.98420520458018,171.5415392556802,90.58740572070016,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.86098848106774,170.49713384822834,178.290436945249,178.81599929854605,88.96574652613569,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.14537409014766,174.7179084086815,176.7561999126981,175.2629253207239,94.7317818156049,90.0,90.0,90.0,90.0,90.0,No Exercise
left,80.96537254476021,179.96954063670307,175.59717727969667,177.91992088044432,86.61189606594206,90.0,90.0,90.0,90.0,90.0,No Exercise
left,92.19087413021605,178.86902235332252,174.22339987981692,178.9333332947634,90.35809297387465,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.8231905563446,179.15516741868237,170.97899216718812,172.5768730126191,93.93157903802907,90.0,90.0,90.0,90.0,90.0,No Exercise
left,89.72575017432482,178.05936185920902,172.6202762157731,179.05546467684627,88.11932551439043,90.0,90.0,90.0,90.0,90.0,No Exercise
left,86.73334359077059,173.45643749776804,174.98455691569478,178.7753650633987,88.24152957039917,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.60637786214585,173.43629257468484,176.4621022125076,179.90703724823427,91.62438896926832,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.98147189871774,172.83655784887276,177.71248383420445,171.0529749781568,94.64448290253532,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.64521700134216,171.8081832604866,173.64879925452513,171.95494667020344,90.57307920607259,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.5615103839624,172.7231334970898,171.60601794162795,172.66211509012035,92.36924145960482,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.97864471254225,178.4939058090901,175.13986826230752,170.39119997548258,85.65680810950641,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.86253131114903,172.54599061807502,171.7199615781339,171.55571638069037,85.91129049891673,90.0,90.0,90.0,90.0,90.0,No Exercise
left,80.06740147956705,176.43397893589574,173.2206520370282,176.61875285902062,90.04765714872705,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.31957350023383,176.75156547525992,173.68546439516666,174.65667701247372,91.61916853578357,90.0,90.0,90.0,90.0,90.0,No Exercise
left,93.13229784314763,177.39913073684295,170.19118194495792,177.1701087854833,92.12838762014253,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.84354434977612,172.94204533756692,172.6800077613858,173.2255993793116,89.64871458034568,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.21819507878149,175.91849447134277,177.48288390850803,174.88224959946902,88.20878159963257,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.77449491634513,171.09780290362716,179.9402513451608,178.12010542349182,86.91021163056293,90.0,90.0,90.0,90.0,90.0,No Exercise
left,92.1341896604693,178.89160164918644,174.80484610813252,175.05096183687732,87.97116096596962,90.0,90.0,90.0,90.0,90.0,No Exercise
left,83.95852651597596,172.49401482044425,178.58721154272445,176.52180552392733,87.45623524323904,90.0,90.0,90.0,90.0,90.0,No Exercise
left,83.19888375011121,173.49482860475314,174.76621455762447,177.0555569576525,94.93160695301314,90.0,90.0,90.0,90.0,90.0,No Exercise
left,89.9392663299943,179.49195421272142,170.65988137831408,175.1840564467402,94.70553722588043,90.0,90.0,90.0,90.0,90.0,No Exercise
left,99.22406357663722,173.2869704532172,172.52137213872004,172.39587521724619,85.47875412910221,90.0,90.0,90.0,90.0,90.0,No Exercise
left,88.49262512880497,175.9424805818573,171.19499675728787,175.7869003432077,93.8985654153673,90.0,90.0,90.0,90.0,90.0,No Exercise
left,91.6593395240775,179.50515761946534,175.0365831711718,172.057548089906,89.84882814363033,90.0,90.0,90.0,90.0,90.0,No Exercise
left,89.37590939229005,179.87271467307738,176.23394937372237,173.46969344175105,89.0656778921897,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.56014828442422,176.62575438873915,179.9167311572169,179.5806021263616,92.75850303575896,90.0,90.0,90.0,90.0,90.0,No Exercise
left,99.33027839050908,178.25629291248677,170.62919110588646,178.77468491195194,89.45778271340366,90.0,90.0,90.0,90.0,90.0,No Exercise
left,82.4722986741632,170.89368095666936,170.84301006381378,177.8131509982825,94.96220831087948,90.0,90.0,90.0,90.0,90.0,No Exercise
left,83.03960917378913,172.1322705409299,172.01182620737424,175.82122679697432,91.66691640109377,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.05081036214185,176.70042925181826,175.84237258814474,175.51970963542672,90.02446126144764,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.79598113062951,171.68489553202525,170.06689655258901,179.47064254342976,88.66664039840731,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.3594060412032,175.09235976901383,171.01840799540608,176.6651215632724,90.7675068515037,90.0,90.0,90.0,90.0,90.0,No Exercise
left,99.65446565304238,178.05290015041118,171.25920011928972,174.10419359633568,93.64644455014805,90.0,90.0,90.0,90.0,90.0,No Exercise
left,89.05881674972898,176.6645018637887,178.83329745902398,174.84991862775158,88.03911667370107,90.0,90.0,90.0,90.0,90.0,No Exercise
left,91.00939108169074,178.46137865826896,170.58807191801606,171.7069976276988,92.15471411335807,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.1731256601452,172.93881136346775,170.38514660128138,179.08798860690555,91.66806384239092,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.66473976135934,172.34219763619586,178.29369737560407,177.70187597923396,86.87218288549457,90.0,90.0,90.0,90.0,90.0,No Exercise
left,88.4371505601722,175.31125434016946,178.47195753457515,178.85547363586286,87.61830060206196,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.3673138830413,178.61068968352555,174.08149843143676,175.70872683285518,88.47075037528128,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.17601538565299,170.23813850947232,177.43310982433255,171.24269599601448,93.67934160097735,90.0,90.0,90.0,90.0,90.0,No Exercise
left,90.6160338485918,176.0850632147773,173.05037686826734,179.83951158380347,86.54986995819321,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.30048749116483,179.54107156713107,176.55096267989265,176.7403601953393,88.58732949493604,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.99942465134492,174.1848804671822,171.5097154344284,172.31310911359597,87.58112705993706,90.0,90.0,90.0,90.0,90.0,No Exercise
left,90.57148123178618,172.40338402394843,174.12387980606397,171.8121433879476,91.76275523480861,90.0,90.0,90.0,90.0,90.0,No Exercise
left,86.89112381478232,172.10854449904832,179.64549144533956,174.2397342277681,87.84611664021526,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.82985978030347,170.2479995329299,174.69413407453433,170.20049574250822,94.28302205771406,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.07881892354966,177.52475007299265,179.69624931876572,173.02735742543126,85.5003089613234,90.0,90.0,90.0,90.0,90.0,No Exercise
left,83.245085671371,171.90531497788615,170.67447149449822,173.51008485700882,94.37868982620955,90.0,90.0,90.0,90.0,90.0,No Exercise
left,86.81586994908027,173.71475301683262,175.24080827639042,176.02335493687025,91.55195507920277,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.94166997434009,179.41210694763336,176.77354212740318,179.99722744863604,94.12174896819793,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.67745011944005,176.49446352988653,174.9803471463891,172.49324873440702,94.33939546041142,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.35237030313894,173.29152202777314,175.0480038663964,170.11131356132603,94.03103685678487,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.19248522384122,175.6076265183196,177.88869359587784,177.50023203563543,89.16684133347471,90.0,90.0,90.0,90.0,90.0,No Exercise
left,95.07090607473194,178.8677995244694,172.80226471324363,176.3696851522733,91.88776353187528,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.11416278402541,174.00555060683286,176.45297259895165,174.62785030871026,85.92336585687625,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.72839451536426,174.5857139531227,176.43008399189537,179.2795252841747,85.45311230176426,90.0,90.0,90.0,90.0,90.0,No Exercise
left,83.24637541736863,174.88080821511892,171.58896832044476,175.19753282999636,93.85136207694643,90.0,90.0,90.0,90.0,90.0,No Exercise
left,91.61559948727736,178.05463796373368,174.45525224162864,179.87072485258517,86.16429759619454,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.56105638934514,175.78600629214853,177.92503607911118,170.7584306917505,89.14776362860408,90.0,90.0,90.0,90.0,90.0,No Exercise
left,90.14003739995478,176.28088539130727,177.98283184241666,170.3391122914368,92.52573379957562,90.0,90.0,90.0,90.0,90.0,No Exercise
left,95.91532493844214,170.6253605515832,170.4619110639101,172.2942133848381,88.28157044089211,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.81537608416082,171.1900113669622,178.16835049445766,176.1867295514467,94.17556318461494,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.17642991761319,171.39184977714496,171.51245032576878,174.04478209729805,90.25434070619966,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.71720076302202,175.67795526018614,174.84998091335632,173.26828341891476,94.69371515856645,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.48147509232555,174.77796490411876,172.23424538506907,177.59833737868504,86.74560365857988,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.48545087049646,178.40433147259614,174.7621784312252,176.17796908513682,87.36151984027032,90.0,90.0,90.0,90.0,90.0,No Exercise
left,99.5659566745976,171.35337284812968,174.93498523730736,179.80978720350305,88.6578331031429,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.92480475908177,179.22650499262647,178.2770483666941,177.27093154913075,93.26017655107852,90.0,90.0,90.0,90.0,90.0,No Exercise
left,82.58390255113457,178.94187137589,171.31417636202485,178.0817789413069,88.78006750849406,90.0,90.0,90.0,90.0,90.0,No Exercise
left,89.45280341777269,172.78819950468798,172.59135986150469,175.38910219615403,87.99636694056787,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.75509425415032,173.13762995396013,179.21801414720676,178.11636396326938,89.47385599286292,90.0,90.0,90.0,90.0,90.0,No Exercise
left,83.4744063003403,172.22068075173337,176.44733946819971,173.6439328164582,92.36274567624483,90.0,90.0,90.0,90.0,90.0,No Exercise
left,99.79447624886038,172.425433473948,171.7743692181107,173.73015324970953,93.90398662870867,90.0,90.0,90.0,90.0,90.0,No Exercise
left,99.95327179331487,177.91113531452388,176.63069839645152,174.41705696404514,87.34997027620084,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.44797310688185,171.7582388516235,174.84066821789918,177.04511225261814,89.08062568587748,90.0,90.0,90.0,90.0,90.0,No Exercise
left,83.74768568963343,171.2547792371365,172.17298671617615,175.0264850887487,92.78845469929993,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.98744714437558,176.09343893014886,171.39806904839196,176.02834959352802,89.98384130168245,90.0,90.0,90.0,90.0,90.0,No Exercise
left,99.29750668468249,170.83851936840148,177.88899477486538,173.18036823487938,89.08392388334318,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.10674822637107,171.03546055370225,171.21260874051606,172.30619867131819,94.10470202582972,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.97159391667056,170.3545058304788,176.74407573618114,172.16719116560628,90.0333813664243,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.2795514632701,173.57561607688297,171.9447342691575,172.43036995259254,94.58604803942684,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.9312252674807,174.12449717980022,175.11839543090863,177.52347253031667,93.32273113827223,90.0,90.0,90.0,90.0,90.0,No Exercise
left,90.31477184663817,173.40971482917786,177.93609419188266,176.96765069983357,88.11057423548657,90.0,90.0,90.0,90.0,90.0,No Exercise
left,99.36529405451732,179.01620530607414,170.13657924650605,172.9434098777406,91.8867898003117,90.0,90.0,90.0,90.0,90.0,No Exercise
left,83.98531536327077,179.07709949589002,179.9039053380645,172.17974645376924,91.44535533924191,90.0,90.0,90.0,90.0,90.0,No Exercise
left,95.33417292465813,173.02660901921837,179.47180879251223,172.4357612033699,94.15026020250762,90.0,90.0,90.0,90.0,90.0,No Exercise
left,80.59659269889416,172.74457878618784,177.2857053103673,175.01106707382803,91.12216765609453,90.0,90.0,90.0,90.0,90.0,No Exercise
left,89.70052025460708,179.48898339144236,173.844386754874,173.57200251072894,90.18586481311176,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.6863995717391,177.2863475487302,179.84875887244087,175.87456813198045,94.4189656067088,90.0,90.0,90.0,90.0,90.0,No Exercise
left,91.5007781990453,170.5394652690453,178.62976682354935,173.83288608464284,88.34563329394912,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.80808686137273,178.416057820086,174.55168649970614,170.99722401089838,85.88635007235699,90.0,90.0,90.0,90.0,90.0,No Exercise
left,89.25853442644198,176.5096878027056,174.12451390059408,175.86449832495202,93.09078584573501,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.56012417616945,173.26773483768977,179.73745711575248,175.77851456793584,85.15303641129259,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.32535430590602,170.1644846269421,171.49191698650492,171.449864732943,94.20424843689032,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.03244594569638,170.9269534972616,177.1374756966659,178.80382192100637,92.79672550317548,90.0,90.0,90.0,90.0,90.0,No Exercise
left,93.53356830545493,177.8659252904422,172.58818998891005,178.85932252777405,91.94755956299632,90.0,90.0,90.0,90.0,90.0,No Exercise
left,86.43436197493139,178.77081518521183,174.24235864447311,174.9177119980906,87.79517952147336,90.0,90.0,90.0,90.0,90.0,No Exercise
left,80.79036187058286,178.86866174804553,177.01225666775903,177.7409705678677,89.54658135105457,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.75318257658073,175.2425341522935,179.33262860710383,173.80862674255766,92.95703133502548,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.98098686623246,174.86001792689422,177.5134435781381,176.25482812082942,94.86226499297652,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.49322514293343,178.01606200359183,178.73633015933243,170.83545444077137,86.76794098822015,90.0,90.0,90.0,90.0,90.0,No Exercise
left,91.00473990589671,171.70806373814375,170.00281166945155,174.8894778587359,85.26525216166937,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.63052136758516,176.43043315614298,179.25496365632023,171.31128580867806,87.49479078475801,90.0,90.0,90.0,90.0,90.0,No Exercise
left,91.40905986628769,178.80454974496172,178.100476299534,178.13508476664643,87.4021237451766,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.80948819313092,175.57159899113194,176.58630583360062,178.0953075182624,85.04597784240315,90.0,90.0,90.0,90.0,90.0,No Exercise
left,99.93042522970075,175.91862453121414,173.61501630254745,178.91329401799408,88.8140791214942,90.0,90.0,90.0,90.0,90.0,No Exercise
left,91.00081367464546,178.80913494807174,171.10315830306484,174.41166177230298,94.72434596819686,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.91274065741709,175.2279048729727,173.44175279544186,177.15462401816916,93.32010179504644,90.0,90.0,90.0,90.0,90.0,No Exercise
left,82.70602509821961,171.87450809034092,172.7763301189539,174.53119486487378,89.52750988200243,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.02412914038753,173.95619920071144,172.68516043498667,176.2329373106282,87.99795621448733,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.60853563651472,174.62999452948245,174.13683103859242,178.17303729880368,93.62337819579969,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.79223500569108,170.44697484225858,178.75276890548383,175.60553593040808,87.12435359604471,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.34131972929657,174.64346357115863,177.00075156431092,178.7575299943792,85.1308130253715,90.0,90.0,90.0,90.0,90.0,No Exercise
left,86.83738900252365,174.23611343025598,175.0276859825189,178.5089181726557,85.21393662347533,90.0,90.0,90.0,90.0,90.0,No Exercise
left,95.24308103748858,173.06817849921575,174.0788657611335,174.36727335129913,86.32162400738025,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.67317248249358,177.10216191130618,170.32240592051184,172.98557923423573,88.8634777934625,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.15415313408899,171.60452484108822,172.19369813355306,171.24895859408187,89.67093348610882,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.92462305248687,170.62567477621874,171.34341667090612,174.32771154192324,94.94256987754265,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.0456997924479,171.95748824563526,178.85863357934576,172.80757956410847,86.22932843533874,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.74161365825634,179.71157127492054,179.4999646143223,179.95105583461913,87.71444989767807,90.0,90.0,90.0,90.0,90.0,No Exercise
left,91.54344442060521,178.60766894854163,171.49117096513157,174.62777302974553,87.10693566672276,90.0,90.0,90.0,90.0,90.0,No Exercise
left,82.78478906010531,178.0212290785842,174.89458003111272,173.90844429581225,90.46841547430141,90.0,90.0,90.0,90.0,90.0,No Exercise
